febrl1_id;febrl2_id;id
29866;42087;16309
29868;50680;16310
29868;102154;16311
29870;78347;16312
29871;35107;16313
29871;118535;16314
29872;94000;16315
29874;119248;16316
29880;113617;16317
29880;116164;16318
29881;89644;16319
29889;65888;16320
29889;98190;16321
29890;43670;16322
29893;63149;16323
29894;67216;16324
29894;101273;16325
29895;75784;16326
29895;94373;16327
29900;78048;16328
29901;36439;16329
29903;126250;16330
29906;38468;16331
29906;86801;16332
29907;93008;16333
29910;109550;16334
29910;121451;16335
29911;129378;16336
29913;43545;16337
29913;87719;16338
29916;71363;16339
29916;91751;16340
29917;64340;16341
29918;37551;16342
29918;61372;16343
29920;117461;16344
29921;122205;16345
29922;64875;16346
29923;78445;16347
29923;114448;16348
29924;105017;16349
29925;68245;16350
29929;88494;16351
29930;51983;16352
29930;53716;16353
29931;56116;16354
29931;106235;16355
29937;66411;16356
29938;41674;16357
29938;85458;16358
29941;65628;16359
29941;103831;16360
29945;119352;16361
29948;53064;16362
29952;60910;16363
29954;60176;16364
29957;44108;16365
29958;39317;16366
29963;66685;16367
29966;106423;16368
29968;58689;16369
29968;118683;16370
29969;53392;16371
29969;77342;16372
29970;59060;16373
29970;102081;16374
29971;52195;16375
29971;71385;16376
29973;31255;16377
29977;74916;16378
29977;84968;16379
29981;83703;16380
29983;109421;16381
29990;102629;16382
29992;110314;16383
29993;79780;16384
29998;115653;16385
29999;103315;16386
30002;41572;16387
30003;108666;16388
30004;66122;16389
30004;74502;16390
30007;49394;16391
30008;99115;16392
30008;121283;16393
30009;58416;16394
30011;81400;16395
30013;80340;16396
30017;62840;16397
30019;68696;16398
30024;32321;16399
30024;81189;16400
30025;108488;16401
30031;125341;16402
30032;78575;16403
30032;81403;16404
30034;37091;16405
30042;52745;16406
30042;111253;16407
30043;37544;16408
30043;107626;16409
30044;118427;16410
30046;104114;16411
30047;47957;16412
30047;126173;16413
30049;49536;16414
30049;80342;16415
30051;99597;16416
30052;58148;16417
30054;61213;16418
30055;47257;16419
30056;38375;16420
30058;115326;16421
30058;126762;16422
30059;100055;16423
30063;64661;16424
30065;60559;16425
30066;33741;16426
30066;118382;16427
30068;37260;16428
30068;56255;16429
30070;50638;16430
30071;78377;16431
30072;36587;16432
30073;31160;16433
30076;38820;16434
30076;103341;16435
30078;57067;16436
30079;44022;16437
30079;86969;16438
30083;92242;16439
30084;119465;16440
30091;90908;16441
30096;49304;16442
30097;33972;16443
30097;45757;16444
30099;37134;16445
30099;62646;16446
30102;34221;16447
30102;113809;16448
30104;52040;16449
30104;107141;16450
30110;57096;16451
30110;102120;16452
30112;37571;16453
30112;114555;16454
30114;37222;16455
30114;116788;16456
30115;34241;16457
30116;35141;16458
30119;103743;16459
30122;81445;16460
30124;35326;16461
30124;47741;16462
30129;94491;16463
30131;126580;16464
30134;117126;16465
30140;39935;16466
30145;120618;16467
30145;120662;16468
30146;114784;16469
30148;87009;16470
30149;49668;16471
30149;72058;16472
30151;74923;16473
30157;92621;16474
30157;104527;16475
30158;51037;16476
30158;110833;16477
30159;80802;16478
30161;83411;16479
30161;106119;16480
30165;108671;16481
30166;108622;16482
30172;31587;16483
30176;113458;16484
30177;119031;16485
30184;35127;16486
30184;99161;16487
30185;80974;16488
30194;117795;16489
30195;60432;16490
30195;77957;16491
30196;107897;16492
30199;65237;16493
30199;104745;16494
30200;31204;16495
30200;53874;16496
30212;56968;16497
30212;124873;16498
30213;80720;16499
30215;32237;16500
30215;54111;16501
30219;36317;16502
30219;104543;16503
30221;57158;16504
30222;35547;16505
30222;41988;16506
30223;116723;16507
30225;64982;16508
30225;84267;16509
30226;55293;16510
30226;69130;16511
30230;33314;16512
30230;42989;16513
30232;126131;16514
30233;51855;16515
30235;34035;16516
30235;60050;16517
30237;122643;16518
30243;79073;16519
30249;44401;16520
30252;100322;16521
30252;106654;16522
30256;85120;16523
30256;90734;16524
30260;107110;16525
30261;40075;16526
30261;61101;16527
30262;99303;16528
30263;65503;16529
30264;126283;16530
30266;75599;16531
30266;106299;16532
30267;111934;16533
30270;88791;16534
30270;89210;16535
30272;39104;16536
30272;44317;16537
30275;67416;16538
30276;115121;16539
30283;85717;16540
30285;111987;16541
30287;48503;16542
30299;42061;16543
30300;62008;16544
30302;95082;16545
30303;36862;16546
30305;50319;16547
30308;63068;16548
30313;34346;16549
30314;58095;16550
30319;103675;16551
30319;112298;16552
30321;40860;16553
30324;46608;16554
30325;48152;16555
30325;115652;16556
30326;60933;16557
30326;87230;16558
30327;38985;16559
30328;98501;16560
30330;83178;16561
30334;89030;16562
30334;107544;16563
30335;48900;16564
30335;120562;16565
30339;69150;16566
30340;64893;16567
30341;62379;16568
30341;117329;16569
30342;114334;16570
30344;111687;16571
30345;87982;16572
30345;120296;16573
30349;56292;16574
30349;78938;16575
30351;37346;16576
30351;56833;16577
30353;65796;16578
30353;123739;16579
30355;40543;16580
30356;38663;16581
30356;91519;16582
30364;87370;16583
30369;57597;16584
30369;113269;16585
30374;120210;16586
30375;32679;16587
30376;38206;16588
30377;122664;16589
30378;58899;16590
30378;74700;16591
30381;31969;16592
30382;50504;16593
30382;111083;16594
30384;113388;16595
30388;39885;16596
30397;116165;16597
30402;56034;16598
30402;108184;16599
30403;44884;16600
30403;47708;16601
30404;86146;16602
30407;82034;16603
30411;57526;16604
30420;39745;16605
30420;64261;16606
30424;75272;16607
30425;46517;16608
30425;63387;16609
30426;89741;16610
30429;76400;16611
30429;123549;16612
30430;68131;16613
30430;97286;16614
30431;51944;16615
30431;106116;16616
30432;54671;16617
30432;72840;16618
30440;110675;16619
30450;38258;16620
30475;93751;16621
30475;95263;16622
30479;90901;16623
30479;127224;16624
30484;81264;16625
30484;124485;16626
30488;93349;16627
30491;34395;16628
30491;119358;16629
30494;99092;16630
30497;113516;16631
30497;114249;16632
30500;56656;16633
30511;70277;16634
30511;71179;16635
30513;90366;16636
30515;105002;16637
30515;129442;16638
30516;78053;16639
30517;41117;16640
30521;67658;16641
30521;100929;16642
30522;40030;16643
30528;114482;16644
30528;117659;16645
30531;85236;16646
30532;56972;16647
30532;120220;16648
30535;94668;16649
30536;115236;16650
30539;68809;16651
30539;113615;16652
30541;55244;16653
30541;67365;16654
30542;89715;16655
30542;106833;16656
30546;41912;16657
30554;45279;16658
30555;72773;16659
30555;95397;16660
30567;52299;16661
30568;101995;16662
30569;127961;16663
30570;117936;16664
30574;121679;16665
30575;50489;16666
30576;106155;16667
30581;46471;16668
30581;114171;16669
30584;92587;16670
30585;84928;16671
30585;116505;16672
30599;97776;16673
30600;45011;16674
30600;118166;16675
30602;111820;16676
30612;46762;16677
30613;108385;16678
30613;114090;16679
30619;120344;16680
30619;129090;16681
30622;37275;16682
30628;39628;16683
30628;39685;16684
30630;43572;16685
30632;79438;16686
30632;119040;16687
30638;125374;16688
30640;84604;16689
30640;103598;16690
30645;94766;16691
30650;83487;16692
30650;109486;16693
30651;73557;16694
30651;80228;16695
30657;80014;16696
30658;38638;16697
30658;127791;16698
30660;38764;16699
30660;70560;16700
30667;64400;16701
30669;40018;16702
30672;66775;16703
30672;120557;16704
30674;97534;16705
30675;63922;16706
30682;36925;16707
30688;37454;16708
30688;109596;16709
30689;69294;16710
30689;101025;16711
30695;43812;16712
30702;44175;16713
30706;42012;16714
30714;82940;16715
30714;129214;16716
30721;108461;16717
30722;42144;16718
30723;34674;16719
30723;84958;16720
30727;116177;16721
30729;116345;16722
30731;120466;16723
30732;47695;16724
30735;33400;16725
30735;97558;16726
30736;101763;16727
30739;64681;16728
30739;91903;16729
30741;56205;16730
30741;85067;16731
30743;102058;16732
30743;111533;16733
30745;78655;16734
30751;42523;16735
30751;62844;16736
30752;124619;16737
30756;51719;16738
30757;113919;16739
30758;95020;16740
30758;118548;16741
30759;52741;16742
30759;81685;16743
30769;31020;16744
30769;54107;16745
30770;89285;16746
30775;50597;16747
30778;35805;16748
30778;51596;16749
30782;85606;16750
30783;52352;16751
30789;34442;16752
30795;100391;16753
30797;79855;16754
30797;88799;16755
30799;36770;16756
30804;62793;16757
30804;97803;16758
30806;69426;16759
30807;42178;16760
30807;122685;16761
30809;105660;16762
30809;108855;16763
30810;99145;16764
30810;100076;16765
30811;78147;16766
30816;112206;16767
30820;75614;16768
30825;94463;16769
30828;55808;16770
30828;102589;16771
30835;63631;16772
30837;49933;16773
30837;50880;16774
30839;48101;16775
30844;61769;16776
30844;86987;16777
30847;47816;16778
30847;129598;16779
30854;66143;16780
30854;89304;16781
30856;105059;16782
30856;110567;16783
30859;56631;16784
30862;32506;16785
30862;36836;16786
30869;32748;16787
30872;46970;16788
30872;55837;16789
30873;49443;16790
30873;60001;16791
30876;111891;16792
30877;128957;16793
30878;110763;16794
30880;119653;16795
30882;44601;16796
30882;99578;16797
30890;41578;16798
30891;75555;16799
30892;39967;16800
30892;41137;16801
30893;82350;16802
30895;42641;16803
30895;97438;16804
30898;67744;16805
30901;125082;16806
30902;92907;16807
30902;116565;16808
30903;89811;16809
30905;71352;16810
30905;114056;16811
30906;126492;16812
30910;42250;16813
30910;45166;16814
30914;70117;16815
30914;99227;16816
30922;109117;16817
30925;127660;16818
30931;93613;16819
30932;108174;16820
30933;105788;16821
30933;113722;16822
30936;33033;16823
30941;38255;16824
30941;53394;16825
30942;39532;16826
30947;69410;16827
30949;64472;16828
30949;105496;16829
30952;83929;16830
30952;98513;16831
30955;67099;16832
30962;70077;16833
30962;70436;16834
30964;55720;16835
30964;76064;16836
30966;48862;16837
30970;128242;16838
30973;122871;16839
30976;37297;16840
30977;102601;16841
30977;111868;16842
30978;55997;16843
30978;64023;16844
30979;103497;16845
30981;63310;16846
30981;90808;16847
30982;101662;16848
30984;74887;16849
30985;31106;16850
30985;77148;16851
30987;34761;16852
30987;66617;16853
30989;55212;16854
30990;37385;16855
30990;88407;16856
30991;92008;16857
30991;114924;16858
30995;50837;16859
30998;61998;16860
30998;129287;16861
30999;92520;16862
31000;40378;16863
31003;107848;16864
31004;109046;16865
31004;128150;16866
31006;108362;16867
31008;49924;16868
31017;89779;16869
31018;53359;16870
31018;96023;16871
31020;54107;16872
31021;127390;16873
31024;52991;16874
31025;71592;16875
31029;91948;16876
31029;124120;16877
31030;54902;16878
31031;57592;16879
31031;62910;16880
31036;69826;16881
31038;85503;16882
31038;121593;16883
31042;86808;16884
31045;31264;16885
31046;51137;16886
31055;98756;16887
31056;60341;16888
31057;45346;16889
31057;128254;16890
31058;70680;16891
31059;39630;16892
31060;62046;16893
31060;64651;16894
31063;121564;16895
31063;121795;16896
31065;44862;16897
31067;69879;16898
31076;125209;16899
31079;50684;16900
31083;85647;16901
31083;128606;16902
31085;114032;16903
31092;87082;16904
31092;88984;16905
31099;111392;16906
31102;54076;16907
31102;81254;16908
31105;43795;16909
31105;68698;16910
31106;77148;16911
31111;55708;16912
31111;59775;16913
31112;58666;16914
31112;129035;16915
31113;53732;16916
31113;75830;16917
31114;42050;16918
31114;45597;16919
31118;50756;16920
31118;54994;16921
31119;74884;16922
31120;56552;16923
31122;47834;16924
31122;51701;16925
31125;72356;16926
31126;81895;16927
31131;45072;16928
31131;53063;16929
31139;102376;16930
31143;126183;16931
31144;32788;16932
31144;93755;16933
31145;77799;16934
31145;92302;16935
31150;88854;16936
31155;114737;16937
31157;110637;16938
31159;73682;16939
31163;68710;16940
31165;90411;16941
31165;111268;16942
31171;117222;16943
31172;122261;16944
31175;52376;16945
31176;104806;16946
31176;108596;16947
31177;53949;16948
31180;35771;16949
31180;81775;16950
31182;110644;16951
31183;81967;16952
31183;128577;16953
31186;49975;16954
31186;72258;16955
31187;58607;16956
31187;63544;16957
31188;58321;16958
31188;110782;16959
31193;32644;16960
31195;50569;16961
31195;90649;16962
31196;73109;16963
31200;111926;16964
31200;119728;16965
31204;53874;16966
31207;112807;16967
31211;62752;16968
31211;127129;16969
31212;62448;16970
31215;87920;16971
31220;66249;16972
31234;93678;16973
31234;112343;16974
31235;44856;16975
31235;88057;16976
31236;71878;16977
31237;55210;16978
31238;70310;16979
31239;73001;16980
31241;80095;16981
31242;115717;16982
31246;62749;16983
31246;96558;16984
31247;94499;16985
31247;120958;16986
31249;45550;16987
31249;112757;16988
31256;92459;16989
31256;97567;16990
31257;39895;16991
31257;79823;16992
31258;72624;16993
31258;116241;16994
31260;63753;16995
31262;68352;16996
31263;63194;16997
31263;68681;16998
31266;73497;16999
31266;74266;17000
31267;68478;17001
31268;129323;17002
31272;73658;17003
31273;61349;17004
31274;55572;17005
31274;84803;17006
31276;105733;17007
31276;112000;17008
31277;63489;17009
31279;105875;17010
31283;112706;17011
31283;125963;17012
31288;75322;17013
31289;61902;17014
31293;40292;17015
31293;117922;17016
31298;39346;17017
31301;48190;17018
31304;32170;17019
31305;64101;17020
31307;88089;17021
31309;39254;17022
31309;112685;17023
31311;88147;17024
31313;102688;17025
31313;104150;17026
31320;68433;17027
31320;73162;17028
31322;52847;17029
31322;87969;17030
31323;33094;17031
31323;52393;17032
31325;121572;17033
31333;83771;17034
31334;87657;17035
31338;111877;17036
31340;128100;17037
31341;71187;17038
31346;94734;17039
31346;125947;17040
31350;35339;17041
31350;77132;17042
31351;39879;17043
31354;106323;17044
31358;64950;17045
31358;110629;17046
31360;60580;17047
31369;52213;17048
31372;100496;17049
31382;36985;17050
31384;32897;17051
31385;58428;17052
31386;98057;17053
31388;73959;17054
31388;115329;17055
31392;33351;17056
31392;116460;17057
31394;41903;17058
31394;64757;17059
31401;79955;17060
31401;112201;17061
31405;91298;17062
31405;97930;17063
31409;40861;17064
31409;77108;17065
31412;45970;17066
31415;102015;17067
31417;50886;17068
31417;111642;17069
31421;128836;17070
31426;98782;17071
31426;102289;17072
31429;37923;17073
31429;49544;17074
31432;100109;17075
31434;36347;17076
31436;72821;17077
31436;105761;17078
31438;32554;17079
31441;107832;17080
31444;100790;17081
31444;118741;17082
31445;80818;17083
31445;107320;17084
31448;35846;17085
31448;80726;17086
31450;82289;17087
31451;121846;17088
31456;49011;17089
31462;120444;17090
31466;50959;17091
31466;71807;17092
31475;88032;17093
31475;116082;17094
31478;31681;17095
31484;101239;17096
31485;70727;17097
31485;73154;17098
31489;92333;17099
31495;102410;17100
31496;32308;17101
31497;78326;17102
31497;93615;17103
31499;105889;17104
31502;43527;17105
31502;71544;17106
31503;91995;17107
31503;109077;17108
31506;33395;17109
31506;118196;17110
31509;63600;17111
31509;92390;17112
31513;105440;17113
31514;49402;17114
31515;41331;17115
31517;40893;17116
31517;54235;17117
31518;98997;17118
31521;70479;17119
31522;50386;17120
31524;92774;17121
31528;34123;17122
31534;93358;17123
31535;44220;17124
31536;32859;17125
31536;50077;17126
31542;128938;17127
31544;53993;17128
31544;70122;17129
31545;73923;17130
31548;127490;17131
31556;92265;17132
31556;112913;17133
31557;33650;17134
31560;77849;17135
31563;33941;17136
31570;39151;17137
31570;122738;17138
31576;36314;17139
31578;78976;17140
31578;92625;17141
31583;60473;17142
31584;121246;17143
31591;125979;17144
31592;43102;17145
31592;108955;17146
31593;118694;17147
31596;112569;17148
31601;90097;17149
31602;45654;17150
31602;111133;17151
31603;40484;17152
31604;75478;17153
31604;85292;17154
31607;46279;17155
31607;102927;17156
31609;57636;17157
31612;34785;17158
31613;57559;17159
31613;73902;17160
31614;33452;17161
31614;60401;17162
31617;42478;17163
31617;93924;17164
31618;106108;17165
31626;38111;17166
31629;43954;17167
31629;105197;17168
31630;87389;17169
31631;32186;17170
31631;33871;17171
31632;63656;17172
31636;39349;17173
31638;83673;17174
31640;64171;17175
31640;78711;17176
31642;114706;17177
31642;120036;17178
31644;96008;17179
31645;122827;17180
31646;86690;17181
31646;111611;17182
31651;46846;17183
31651;95193;17184
31658;35916;17185
31658;82542;17186
31661;110606;17187
31666;58313;17188
31668;87400;17189
31668;91408;17190
31673;78537;17191
31673;91780;17192
31674;99829;17193
31677;43741;17194
31680;82640;17195
31683;64391;17196
31685;129780;17197
31691;49578;17198
31691;73323;17199
31700;72652;17200
31700;102047;17201
31703;127746;17202
31704;77176;17203
31706;84581;17204
31708;60725;17205
31713;54045;17206
31720;112953;17207
31724;48691;17208
31724;54777;17209
31725;97455;17210
31726;109933;17211
31726;111666;17212
31728;46234;17213
31729;87787;17214
31733;120134;17215
31734;129206;17216
31736;115661;17217
31739;70478;17218
31742;62066;17219
31742;92570;17220
31743;99402;17221
31744;54206;17222
31745;106538;17223
31745;117935;17224
31747;128838;17225
31749;38999;17226
31750;54662;17227
31750;72302;17228
31752;77077;17229
31755;91329;17230
31757;42235;17231
31766;55014;17232
31766;88487;17233
31767;120599;17234
31769;47526;17235
31770;55087;17236
31772;42128;17237
31772;57110;17238
31774;100549;17239
31776;35962;17240
31776;44560;17241
31779;48118;17242
31779;83313;17243
31780;106382;17244
31783;63914;17245
31783;72879;17246
31785;40388;17247
31785;91527;17248
31786;99016;17249
31786;101365;17250
31787;57770;17251
31788;63317;17252
31788;67545;17253
31789;79897;17254
31790;38394;17255
31790;55140;17256
31791;83881;17257
31791;111716;17258
31795;35346;17259
31795;83646;17260
31796;38934;17261
31796;85351;17262
31798;54738;17263
31798;87008;17264
31800;96777;17265
31805;68421;17266
31805;83870;17267
31806;91531;17268
31809;92069;17269
31811;42915;17270
31811;60796;17271
31813;129522;17272
31818;120942;17273
31819;45405;17274
31827;62291;17275
31830;58075;17276
31830;108824;17277
31836;82376;17278
31836;90807;17279
31843;64378;17280
31846;71312;17281
31846;121606;17282
31851;69097;17283
31856;46351;17284
31856;81010;17285
31859;32507;17286
31861;69134;17287
31863;39106;17288
31867;58774;17289
31867;65993;17290
31869;42256;17291
31871;71134;17292
31871;93371;17293
31872;36821;17294
31872;55650;17295
31875;67053;17296
31877;40353;17297
31879;69362;17298
31879;107106;17299
31893;107642;17300
31893;117248;17301
31896;100020;17302
31897;38056;17303
31897;66285;17304
31905;68901;17305
31908;96931;17306
31908;111610;17307
31912;66790;17308
31912;67599;17309
31913;48417;17310
31915;52219;17311
31915;126232;17312
31916;32436;17313
31916;93797;17314
31921;108525;17315
31921;128475;17316
31923;63769;17317
31925;57624;17318
31926;39934;17319
31928;104319;17320
31929;81325;17321
31930;55100;17322
31930;75601;17323
31937;64945;17324
31938;105084;17325
31939;119220;17326
31942;57008;17327
31943;94395;17328
31947;79216;17329
31948;121207;17330
31949;106349;17331
31953;88320;17332
31956;114456;17333
31956;124817;17334
31957;60615;17335
31960;52530;17336
31960;61723;17337
31964;77517;17338
31967;84669;17339
31973;88141;17340
31979;76741;17341
31980;77783;17342
31980;113160;17343
31983;39082;17344
31986;45758;17345
31986;65477;17346
31998;93101;17347
31999;86955;17348
31999;88319;17349
32001;113240;17350
32005;57168;17351
32006;113021;17352
32007;50919;17353
32012;59797;17354
32012;114793;17355
32017;71550;17356
32021;35789;17357
32021;57826;17358
32025;72961;17359
32030;108098;17360
32030;121904;17361
32032;100236;17362
32035;103956;17363
32036;64408;17364
32036;73622;17365
32037;76537;17366
32041;101758;17367
32043;35041;17368
32043;86625;17369
32046;34333;17370
32046;44751;17371
32047;38154;17372
32047;77505;17373
32050;65060;17374
32051;57537;17375
32051;58018;17376
32056;72149;17377
32056;91134;17378
32060;40330;17379
32060;64653;17380
32061;48942;17381
32061;91413;17382
32062;44625;17383
32062;48069;17384
32063;114283;17385
32063;115097;17386
32068;128045;17387
32077;62141;17388
32078;115903;17389
32079;66505;17390
32079;86221;17391
32081;103332;17392
32082;93253;17393
32084;105491;17394
32085;66787;17395
32085;74749;17396
32086;38310;17397
32086;54670;17398
32091;85429;17399
32093;59398;17400
32098;90347;17401
32100;41736;17402
32100;119522;17403
32101;122818;17404
32101;127619;17405
32103;80107;17406
32106;61630;17407
32108;73454;17408
32110;103323;17409
32111;41631;17410
32114;120556;17411
32115;78166;17412
32123;122700;17413
32127;43856;17414
32128;35537;17415
32132;61458;17416
32133;65890;17417
32136;48127;17418
32137;38023;17419
32138;96027;17420
32140;116327;17421
32141;51575;17422
32143;70248;17423
32143;71833;17424
32145;121578;17425
32148;69900;17426
32148;76089;17427
32150;33748;17428
32151;54945;17429
32151;55535;17430
32152;41672;17431
32152;92139;17432
32155;77590;17433
32155;118191;17434
32156;112208;17435
32156;114885;17436
32161;98203;17437
32162;37793;17438
32165;116753;17439
32166;122272;17440
32169;76532;17441
32169;78194;17442
32173;121452;17443
32174;47139;17444
32175;41810;17445
32177;36923;17446
32179;108059;17447
32186;33871;17448
32199;113445;17449
32204;68654;17450
32206;121791;17451
32206;128043;17452
32212;90990;17453
32216;37453;17454
32219;67888;17455
32219;71617;17456
32224;126117;17457
32229;128285;17458
32232;109335;17459
32237;54111;17460
32239;95797;17461
32239;102707;17462
32240;89333;17463
32242;35714;17464
32242;79851;17465
32243;42217;17466
32243;68205;17467
32244;87814;17468
32248;56204;17469
32248;127879;17470
32249;45894;17471
32249;95809;17472
32250;40100;17473
32253;98648;17474
32254;82221;17475
32264;87428;17476
32271;84546;17477
32273;75956;17478
32282;63732;17479
32283;66922;17480
32284;97424;17481
32288;84502;17482
32288;86159;17483
32289;65700;17484
32290;95428;17485
32292;85375;17486
32297;122739;17487
32298;100564;17488
32302;83854;17489
32302;105051;17490
32303;46291;17491
32303;67316;17492
32312;113316;17493
32316;107560;17494
32316;115016;17495
32318;86274;17496
32321;81189;17497
32324;84438;17498
32327;34246;17499
32327;114893;17500
32328;93716;17501
32330;102285;17502
32332;60918;17503
32332;125147;17504
32333;125906;17505
32336;95952;17506
32340;57034;17507
32340;121196;17508
32342;55406;17509
32342;91770;17510
32344;89244;17511
32346;44428;17512
32346;81485;17513
32348;106938;17514
32350;105111;17515
32350;124429;17516
32353;66125;17517
32354;57827;17518
32356;75044;17519
32365;98679;17520
32365;128977;17521
32374;56677;17522
32376;95853;17523
32383;77710;17524
32383;124415;17525
32386;91434;17526
32391;100000;17527
32392;75079;17528
32396;129078;17529
32399;112400;17530
32400;124209;17531
32401;43899;17532
32404;76750;17533
32406;114530;17534
32409;42266;17535
32409;105645;17536
32410;111921;17537
32412;56081;17538
32412;62225;17539
32417;117588;17540
32423;91110;17541
32425;115603;17542
32431;82804;17543
32436;93797;17544
32438;52447;17545
32441;122528;17546
32447;69384;17547
32450;70417;17548
32450;88524;17549
32453;100750;17550
32455;88692;17551
32455;119282;17552
32456;72160;17553
32457;39027;17554
32457;51119;17555
32458;94659;17556
32460;51384;17557
32464;78066;17558
32464;86983;17559
32469;78944;17560
32470;102393;17561
32473;123962;17562
32484;99952;17563
32484;118935;17564
32486;75337;17565
32488;66673;17566
32491;107433;17567
32499;55500;17568
32502;56044;17569
32502;57405;17570
32505;122946;17571
32506;36836;17572
32514;74156;17573
32515;86725;17574
32517;42819;17575
32517;118554;17576
32520;69588;17577
32523;38492;17578
32526;45600;17579
32526;79904;17580
32528;110692;17581
32529;99988;17582
32530;80805;17583
32530;116755;17584
32534;117686;17585
32534;128503;17586
32536;81633;17587
32541;82668;17588
32541;126833;17589
32542;118814;17590
32544;52532;17591
32545;96274;17592
32547;78618;17593
32547;118625;17594
32548;104510;17595
32548;129501;17596
32553;97950;17597
32553;101904;17598
32556;70892;17599
32557;81389;17600
32560;127602;17601
32564;91838;17602
32565;83776;17603
32567;65983;17604
32567;87825;17605
32575;111608;17606
32575;120160;17607
32576;54447;17608
32577;36341;17609
32587;113338;17610
32588;57303;17611
32588;127127;17612
32589;70501;17613
32590;81825;17614
32602;53762;17615
32608;105663;17616
32609;53097;17617
32609;69655;17618
32613;89242;17619
32615;107125;17620
32616;40101;17621
32616;51022;17622
32618;33268;17623
32619;104004;17624
32619;105796;17625
32623;68270;17626
32630;43031;17627
32630;103198;17628
32631;112355;17629
32632;97873;17630
32633;67810;17631
32638;52232;17632
32641;36729;17633
32642;62256;17634
32642;65522;17635
32645;62029;17636
32652;73199;17637
32652;127221;17638
32655;111318;17639
32658;74375;17640
32659;124252;17641
32662;112809;17642
32663;41207;17643
32665;47749;17644
32665;127985;17645
32669;97186;17646
32672;68839;17647
32672;125761;17648
32675;54525;17649
32675;96166;17650
32677;53272;17651
32681;35921;17652
32681;99940;17653
32682;58222;17654
32685;37602;17655
32686;94679;17656
32689;85952;17657
32691;108136;17658
32699;86261;17659
32703;88583;17660
32703;111097;17661
32704;55612;17662
32707;38470;17663
32707;84505;17664
32709;65744;17665
32710;56485;17666
32716;111508;17667
32719;102894;17668
32731;77399;17669
32731;80666;17670
32735;106873;17671
32736;97214;17672
32738;44349;17673
32740;52649;17674
32740;86103;17675
32743;113567;17676
32750;129108;17677
32751;105386;17678
32758;92224;17679
32758;125943;17680
32759;58107;17681
32759;68037;17682
32762;36896;17683
32762;78013;17684
32766;81978;17685
32766;84286;17686
32769;107402;17687
32771;38342;17688
32772;41951;17689
32772;73616;17690
32773;39117;17691
32773;122057;17692
32774;121491;17693
32777;124860;17694
32778;71316;17695
32780;71663;17696
32780;83563;17697
32781;47144;17698
32781;59842;17699
32782;106806;17700
32782;108748;17701
32786;64079;17702
32788;93755;17703
32791;37834;17704
32792;119802;17705
32796;44521;17706
32796;65604;17707
32797;66051;17708
32800;113342;17709
32804;78983;17710
32804;123475;17711
32810;40597;17712
32811;86307;17713
32811;95568;17714
32812;62454;17715
32812;78484;17716
32813;82401;17717
32815;118907;17718
32818;74557;17719
32818;74678;17720
32822;86897;17721
32826;99577;17722
32827;83923;17723
32828;86605;17724
32828;126784;17725
32833;99211;17726
32833;112970;17727
32836;112296;17728
32838;93067;17729
32838;120442;17730
32840;103457;17731
32840;105865;17732
32845;105853;17733
32847;115987;17734
32849;102794;17735
32853;107506;17736
32853;123312;17737
32854;73048;17738
32854;115950;17739
32859;50077;17740
32860;80250;17741
32867;61529;17742
32867;96668;17743
32869;56473;17744
32869;105497;17745
32873;69580;17746
32875;37664;17747
32876;62727;17748
32876;76408;17749
32883;90150;17750
32883;98302;17751
32886;127130;17752
32890;54058;17753
32890;61702;17754
32891;36345;17755
32895;73681;17756
32905;54855;17757
32905;56901;17758
32908;70093;17759
32911;75307;17760
32912;44746;17761
32914;127306;17762
32915;97245;17763
32915;100802;17764
32918;43583;17765
32918;72514;17766
32920;35745;17767
32927;48047;17768
32927;59911;17769
32929;36505;17770
32929;89433;17771
32930;118875;17772
32935;69546;17773
32936;91475;17774
32941;69759;17775
32944;104349;17776
32946;107799;17777
32949;57841;17778
32950;34484;17779
32950;87748;17780
32951;40148;17781
32951;120512;17782
32955;51787;17783
32957;74966;17784
32960;122294;17785
32961;74510;17786
32962;71602;17787
32963;52648;17788
32965;38851;17789
32965;67243;17790
32969;66115;17791
32978;46993;17792
32979;39777;17793
32980;42564;17794
32981;69876;17795
32982;124762;17796
32983;43286;17797
32983;57018;17798
32984;58220;17799
32985;60835;17800
32990;57107;17801
32990;128393;17802
32991;67244;17803
32991;124386;17804
32993;93052;17805
32997;115477;17806
32997;129741;17807
32998;119797;17808
32999;87732;17809
33000;33797;17810
33000;53603;17811
33004;92359;17812
33008;38423;17813
33011;79562;17814
33018;52652;17815
33018;94568;17816
33020;85548;17817
33022;123874;17818
33025;45456;17819
33025;90869;17820
33026;117538;17821
33036;72921;17822
33036;117342;17823
33043;89881;17824
33043;92339;17825
33044;58872;17826
33044;86589;17827
33047;34973;17828
33048;86564;17829
33049;50115;17830
33049;56102;17831
33052;74691;17832
33052;88710;17833
33055;66003;17834
33059;91182;17835
33059;126411;17836
33070;94093;17837
33070;122109;17838
33073;91936;17839
33081;37720;17840
33084;72321;17841
33084;90646;17842
33087;66312;17843
33087;109325;17844
33088;119004;17845
33089;125142;17846
33090;36007;17847
33090;72844;17848
33091;39310;17849
33091;102238;17850
33092;93485;17851
33093;64453;17852
33094;52393;17853
33103;33538;17854
33103;95646;17855
33104;105061;17856
33105;94663;17857
33109;34520;17858
33125;59361;17859
33126;59915;17860
33126;91630;17861
